level,latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
14,33.16298,-97.63393,3089.37769,-1.26628,17.62975,3.81729
14,33.16302,-97.60184,3104.15894,-2.45378,21.00475,1.83658
14,33.16304,-97.56975,3109.06519,-0.26628,21.19225,-1.57085
14,33.16306,-97.53766,3128.28394,2.29622,21.12975,-2.38324
14,33.16306,-97.50556,3120.19019,5.10872,18.75475,-1.33609
14,33.16306,-97.47347,3113.62769,5.67122,21.19225,-1.29745
14,33.16305,-97.44138,3117.44019,3.29622,21.00475,-0.95872
14,33.16303,-97.40929,3115.28394,2.17122,20.62975,-0.11202
14,33.163,-97.3772,3097.03394,2.17122,21.00475,-0.48478
14,33.16296,-97.34511,3085.28394,3.10872,20.62975,-0.89372
14,33.16291,-97.31301,3094.03394,4.67122,20.19225,-0.93183
14,33.16285,-97.28092,3091.72144,6.04622,20.12975,-0.90342
14,33.16278,-97.24883,3097.37769,6.79622,20.37975,-0.76177
14,33.1627,-97.21674,3081.09644,7.85872,20.12975,-0.96979
14,33.16261,-97.18465,3070.25269,8.60872,19.44225,-0.99562
14,33.16252,-97.15256,3059.81519,8.04622,19.62975,0.46849
14,33.16241,-97.12047,3064.94019,7.04622,22.87975,0.54492
14,33.16229,-97.08838,3065.90894,5.73372,24.94225,-0.38504
14,33.16217,-97.05628,3059.44019,4.35872,23.94225,-0.76651
14,33.16204,-97.02419,3050.31519,4.04622,22.12975,-0.60264
14,33.16189,-96.9921,3061.22144,4.73372,20.81725,-0.33203
14,33.16174,-96.96001,3052.72144,6.04622,19.75475,-0.44495
14,33.16158,-96.92792,3054.40894,7.54622,19.00475,-0.63825
14,33.18985,-97.63398,3099.90894,2.60872,14.94225,3.0227
14,33.18988,-97.60187,3117.09644,-3.07878,16.69225,3.53658
14,33.18991,-97.56977,3132.50269,-4.07878,19.06725,0.82787
14,33.18992,-97.53767,3130.56519,-0.14128,20.94225,-2.277
14,33.18993,-97.50557,3127.25269,4.04622,21.94225,0.69188
14,33.18993,-97.47346,3131.50269,3.42122,25.06725,2.83987
14,33.18991,-97.44136,3124.15894,0.54622,23.25475,0.8483
14,33.18989,-97.40926,3110.94019,1.10872,22.06725,-1.26171
14,33.18986,-97.37715,3091.69019,2.17122,21.56725,-1.70373
14,33.18982,-97.34505,3100.69019,3.10872,20.87975,-1.4216
14,33.18977,-97.31295,3101.94019,5.04622,20.44225,-1.05772
14,33.18971,-97.28085,3094.09644,6.42122,20.25475,-0.61475
14,33.18964,-97.24874,3084.00269,6.67122,20.62975,-0.61108
14,33.18957,-97.21664,3070.22144,7.48372,21.37975,-0.97999
14,33.18948,-97.18454,3063.12769,7.29622,21.56725,0.12562
14,33.18938,-97.15244,3070.59644,3.85872,19.25475,2.85153
14,33.18927,-97.12033,3064.12769,1.23372,20.50475,3.82485
14,33.18916,-97.08823,3055.12769,0.04622,23.81725,4.10638
14,33.18903,-97.05613,3050.25269,-0.76628,24.25475,2.13737
14,33.1889,-97.02403,3047.59644,-0.07878,21.87975,-0.03501
14,33.18876,-96.99193,3065.09644,1.35872,20.44225,-0.54774
14,33.1886,-96.95982,3054.00269,2.73372,20.12975,-0.21403
14,33.18844,-96.92772,3050.34644,3.67122,19.75475,0.41108
14,33.21671,-97.63402,3111.81519,6.60872,16.62975,1.33625
14,33.21675,-97.60191,3142.09644,1.60872,14.81725,2.42666
14,33.21677,-97.5698,3155.22144,-3.26628,17.00475,1.49216
14,33.21679,-97.53768,3131.94019,-3.45378,21.06725,-0.09746
14,33.2168,-97.50557,3128.00269,-1.07878,24.44225,4.13934
14,33.21679,-97.47345,3130.03394,-1.26628,25.12975,5.28176
14,33.21678,-97.44134,3117.75269,-2.07878,22.50475,1.51506
14,33.21676,-97.40923,3107.19019,-0.39128,22.94225,-2.08584
14,33.21673,-97.37711,3095.12769,2.04622,21.81725,-3.06867
14,33.21669,-97.345,3110.78394,4.17122,22.44225,-2.77224
14,33.21664,-97.31288,3106.19019,5.92122,23.50475,-2.23792
14,33.21658,-97.28077,3092.78394,6.54622,23.44225,-1.82194
14,33.21651,-97.24866,3081.84644,6.17122,23.00475,-1.20902
14,33.21643,-97.21654,3074.84644,7.23372,23.06725,-1.13152
14,33.21634,-97.18443,3075.84644,8.79622,22.44225,-0.10087
14,33.21625,-97.15232,3074.31519,6.67122,18.75475,2.03701
14,33.21614,-97.1202,3061.28394,1.85872,17.69225,3.87692
14,33.21603,-97.08809,3054.90894,-2.07878,20.31725,4.83551
14,33.2159,-97.05597,3047.87769,-3.51628,22.62975,2.98149
14,33.21577,-97.02386,3051.81519,-2.32878,21.94225,0.17688
14,33.21562,-96.99175,3062.03394,-0.51628,21.87975,-0.55076
14,33.21547,-96.95964,3054.09644,1.17122,22.44225,-0.07173
14,33.21531,-96.92752,3056.75269,1.92122,20.94225,0.90115
15,32.76015,-97.63323,3640.7334,7.4318,31.03153,-0.0252
15,32.76018,-97.60131,3624.7959,7.9943,27.78153,-0.53351
15,32.76021,-97.56938,3619.0459,8.8068,25.90653,1.19858
15,32.76022,-97.53746,3614.26465,12.1818,26.15653,0.48356
15,32.76023,-97.50554,3602.4209,15.4318,26.09403,-0.06381
15,32.76023,-97.47361,3582.9209,16.1818,25.84403,0.48831
15,32.76021,-97.44169,3565.1084,14.7443,24.78153,0.88669
15,32.76019,-97.40976,3559.38965,12.4943,23.59403,0.63493
15,32.76016,-97.37784,3561.82715,9.6193,22.21903,-0.14764
15,32.76012,-97.34591,3562.38965,8.5568,23.21903,0.40433
15,32.76007,-97.31399,3560.9834,8.4943,23.65653,2.64412
15,32.76001,-97.28206,3560.3584,8.4318,23.65653,3.85489
15,32.75994,-97.25014,3563.6709,9.1818,26.09403,2.41079
15,32.75987,-97.21821,3559.01465,6.5568,28.21903,0.85304
15,32.75978,-97.18629,3552.4209,1.3068,29.03153,2.80552
15,32.75968,-97.15437,3542.63965,-2.3182,28.53153,5.46953
15,32.75958,-97.12244,3559.4834,-2.9432,29.65653,5.26504
15,32.75946,-97.09052,3562.1709,-0.2557,29.28153,3.04245
15,32.75934,-97.05859,3556.5459,3.1818,27.15653,2.01093
15,32.75921,-97.02667,3547.76465,5.4318,25.34403,1.88528
15,32.75906,-96.99475,3541.4834,6.5568,24.21903,0.88116
15,32.75891,-96.96282,3541.70215,6.8068,23.78153,0.75644
15,32.75875,-96.9309,3541.32715,6.3693,21.71903,2.02737
15,32.75858,-96.89897,3553.82715,5.3068,19.96903,2.77341
15,32.787,-97.63328,3646.3584,7.2443,30.34403,-2.02264
15,32.78703,-97.60134,3631.01465,7.1193,27.78153,0.19087
15,32.78705,-97.56941,3626.1084,8.6818,28.15653,0.74749
15,32.78707,-97.53747,3606.4209,11.9318,27.78153,-0.26047
15,32.78708,-97.50554,3586.1709,15.1193,27.09403,0.19469
15,32.78707,-97.4736,3566.7334,15.6818,26.90653,-0.14858
15,32.78706,-97.44167,3558.63965,13.3068,26.15653,0.97632
15,32.78704,-97.40973,3570.82715,10.8693,25.40653,1.37931
15,32.78701,-97.37779,3571.45215,8.6193,24.71903,0.50866
15,32.78697,-97.34586,3561.76465,8.3068,25.21903,0.53902
15,32.78692,-97.31392,3569.76465,8.4943,24.46903,2.97539
15,32.78686,-97.28199,3559.4834,6.3693,21.59403,3.78537
15,32.78679,-97.25005,3549.57715,3.8068,22.46903,3.34762
15,32.78671,-97.21812,3543.07715,1.5568,29.71903,2.39846
15,32.78663,-97.18618,3540.82715,0.4943,33.96903,2.82996
15,32.78653,-97.15425,3536.13965,0.5568,32.78153,4.23046
15,32.78642,-97.12231,3539.7334,1.4318,31.46903,2.71107
15,32.78631,-97.09037,3540.26465,3.6193,29.65653,0.38206
15,32.78619,-97.05844,3545.1709,5.8068,26.84403,-0.25484
15,32.78605,-97.0265,3535.4209,7.0568,24.65653,-0.09754
15,32.78591,-96.99457,3534.82715,7.1818,24.09403,0.52879
15,32.78576,-96.96264,3537.63965,6.9943,23.71903,1.64502
15,32.7856,-96.9307,3535.9209,7.3693,20.78153,2.33243
15,32.78543,-96.89877,3533.76465,7.9318,17.96903,2.29565
15,32.81384,-97.63333,3623.4834,2.6818,28.40653,-0.02129
15,32.81388,-97.60138,3613.7334,3.8693,29.46903,1.89394
15,32.8139,-97.56943,3594.95215,7.7443,30.71903,-0.05213
15,32.81392,-97.53749,3585.63965,10.9318,28.78153,0.02877
15,32.81392,-97.50554,3580.6709,12.4318,27.84403,0.00565
15,32.81392,-97.47359,3558.95215,11.3068,29.21903,-0.72674
15,32.81391,-97.44165,3572.9209,9.5568,29.15653,1.09163
15,32.81389,-97.4097,3588.82715,8.7443,27.90653,1.72216
15,32.81386,-97.37775,3575.88965,7.9943,27.84403,1.01721
15,32.81382,-97.3458,3577.20215,9.5568,28.15653,0.94443
15,32.81377,-97.31386,3571.63965,11.1818,25.34403,4.49949
15,32.81371,-97.28191,3566.1709,9.3068,20.59403,4.6576
15,32.81364,-97.24996,3558.88965,6.1818,18.59403,2.81284
15,32.81356,-97.21802,3559.0459,4.3068,25.78153,2.66149
15,32.81348,-97.18607,3555.4834,4.8068,33.34403,1.78472
15,32.81338,-97.15413,3551.20215,6.3068,33.03153,0.47282
15,32.81327,-97.12218,3547.63965,6.1818,29.53153,-1.27026
15,32.81316,-97.09023,3537.4209,4.8693,27.46903,-0.58332
15,32.81303,-97.05829,3537.7959,4.1818,25.46903,0.59039
15,32.8129,-97.02634,3539.4834,4.5568,23.53153,1.13355
15,32.81276,-96.99439,3543.8584,5.1818,22.21903,1.81201
15,32.81261,-96.96245,3544.4209,5.9943,20.90653,1.95428
15,32.81244,-96.9305,3541.7334,7.4318,19.03153,1.7911
15,32.81227,-96.89856,3530.1709,8.9943,17.28153,1.42415
15,32.84069,-97.63337,3595.9209,-0.2557,26.84403,5.27767
15,32.84073,-97.60141,3592.7959,1.6193,31.71903,1.66872
15,32.84075,-97.56946,3596.07715,6.9318,32.65653,-0.49952
15,32.84077,-97.5375,3597.57715,9.6193,29.78153,0.0905
15,32.84077,-97.50554,3582.1084,7.6193,27.96903,0.64663
15,32.84077,-97.47358,3560.7959,4.3693,30.15653,1.20729
15,32.84076,-97.44163,3581.4209,4.5568,30.59403,0.96992
15,32.84074,-97.40967,3588.1709,6.3693,29.65653,1.58343
15,32.84071,-97.37771,3587.82715,7.6818,30.59403,1.39403
15,32.84067,-97.34575,3584.5459,10.8693,31.46903,0.66464
15,32.84062,-97.31379,3578.1084,14.8693,27.34403,2.49229
15,32.84056,-97.28184,3571.57715,15.3693,21.46903,2.43647
15,32.84049,-97.24988,3572.88965,13.0568,17.46903,0.69832
15,32.84041,-97.21792,3575.0459,10.2443,20.09403,1.32702
15,32.84032,-97.18596,3575.51465,8.5568,26.78153,1.41869
15,32.84023,-97.15401,3574.2959,7.5568,27.84403,-1.04358
15,32.84012,-97.12205,3562.63965,5.2443,25.53153,-1.59387
15,32.84001,-97.09009,3556.7334,2.6193,24.09403,1.98413
15,32.83988,-97.05813,3547.76465,1.9318,22.03153,2.873
15,32.83975,-97.02618,3547.57715,2.8693,20.28153,2.23424
15,32.83961,-96.99422,3554.0459,4.1818,19.03153,1.74713
15,32.83946,-96.96226,3549.88965,5.4318,18.46903,1.50886
15,32.83929,-96.93031,3542.7959,6.8693,18.46903,1.63069
15,32.83912,-96.89835,3533.4209,8.4943,18.15653,1.54513
15,32.86754,-97.63342,3614.20215,-0.5682,27.28153,4.7753
15,32.86758,-97.60145,3619.01465,1.0568,32.84403,0.1176
15,32.8676,-97.56948,3608.45215,6.3068,33.46903,-0.36888
15,32.86762,-97.53751,3589.7334,8.9943,30.84403,0.07489
15,32.86763,-97.50554,3573.1084,7.3693,27.46903,2.43842
15,32.86762,-97.47357,3565.26465,3.8693,27.15653,2.46087
15,32.86761,-97.4416,3590.95215,3.1193,27.59403,0.54306
15,32.86759,-97.40964,3599.01465,5.1193,28.84403,1.2595
15,32.86756,-97.37767,3596.13965,7.6818,31.53153,1.21198
15,32.86752,-97.3457,3584.2334,11.2443,33.09403,0.19138
15,32.86747,-97.31373,3578.6084,14.8693,29.53153,0.09838
15,32.86741,-97.28176,3580.6709,16.1193,23.96903,0.00566
15,32.86734,-97.24979,3587.7334,14.5568,19.59403,-0.22512
15,32.86726,-97.21782,3593.26465,11.2443,19.28153,-0.60644
15,32.86718,-97.18585,3587.01465,7.3693,22.96903,-1.25228
15,32.86708,-97.15389,3578.63965,3.9318,24.34403,-2.25505
15,32.86697,-97.12192,3564.57715,1.8068,22.78153,-0.01738
15,32.86686,-97.08995,3556.88965,1.9943,20.40653,2.00151
15,32.86673,-97.05798,3553.8584,3.8693,18.34403,1.17389
15,32.8666,-97.02601,3555.88965,5.3068,17.78153,0.56767
15,32.86646,-96.99404,3549.88965,5.7443,17.84403,0.88527
15,32.86631,-96.96208,3540.70215,5.9943,18.40653,1.43406
15,32.86614,-96.93011,3534.32715,6.4943,19.09403,1.73291
15,32.86597,-96.89814,3540.7334,6.9943,19.15653,1.37153
15,32.8944,-97.63347,3602.95215,-0.3807,28.65653,1.33363
15,32.89443,-97.60149,3606.13965,1.7443,32.34403,-0.49942
15,32.89446,-97.56951,3591.26465,5.8068,32.78153,-0.1407
15,32.89447,-97.53752,3581.6084,9.1818,31.09403,0.74576
15,32.89448,-97.50554,3572.8584,11.4943,27.34403,2.25953
15,32.89447,-97.47356,3576.70215,10.5568,23.65653,1.99378
15,32.89446,-97.44158,3586.07715,7.6193,22.84403,0.6536
15,32.89444,-97.4096,3605.1084,6.4943,25.78153,0.71418
15,32.89441,-97.37762,3596.76465,8.2443,30.09403,0.33446
15,32.89437,-97.34564,3587.63965,11.2443,32.53153,-0.6028
15,32.89432,-97.31366,3587.07715,13.8693,30.53153,-0.60646
15,32.89426,-97.28168,3590.3584,14.1818,26.65653,-0.17567
15,32.89419,-97.2497,3599.2334,10.7443,22.78153,0.00565
15,32.89411,-97.21772,3596.2334,5.2443,21.28153,-0.77631
15,32.89403,-97.18574,3586.38965,1.2443,23.21903,-1.36861
15,32.89393,-97.15376,3574.0459,-0.0682,23.15653,0.24373
15,32.89383,-97.12179,3566.4209,0.8693,20.09403,1.25053
15,32.89371,-97.08981,3559.0459,3.8693,17.96903,-0.65346
15,32.89359,-97.05783,3561.45215,6.8693,17.71903,-1.35267
15,32.89345,-97.02585,3551.7959,7.8693,18.15653,-0.09763
15,32.89331,-96.99387,3544.82715,7.3693,18.53153,1.10055
15,32.89316,-96.96189,3543.20215,6.6818,18.84403,1.63151
15,32.893,-96.92991,3538.70215,6.3068,19.09403,1.5764
15,32.92125,-97.63351,3608.1084,1.0568,29.21903,-0.40532
15,32.92128,-97.60152,3595.07715,3.1818,30.03153,-0.52455
15,32.92131,-97.56953,3582.70215,6.0568,30.71903,-0.17868
15,32.92133,-97.53754,3577.6709,9.5568,30.15653,0.88261
15,32.92133,-97.50555,3572.4209,13.5568,27.40653,0.99213
15,32.92133,-97.47356,3594.1709,14.6818,23.46903,0.76082
15,32.92132,-97.44156,3601.2334,11.9943,21.28153,1.03395
15,32.92129,-97.40957,3608.26465,9.6193,23.65653,1.3205
15,32.92126,-97.37758,3601.9209,9.5568,28.09403,-0.23755
15,32.92122,-97.34559,3602.38965,11.0568,31.53153,-1.54169
15,32.92117,-97.3136,3600.1084,12.8068,32.34403,-0.94493
15,32.92111,-97.28161,3596.7334,11.6193,30.78153,0.75559
15,32.92105,-97.24962,3593.76465,6.8693,27.65653,1.78414
15,32.92097,-97.21763,3590.70215,2.4943,23.53153,3.06317
15,32.92088,-97.18564,3579.38965,0.9943,21.65653,4.41008
15,32.92078,-97.15364,3565.1709,1.8693,19.03153,4.22602
15,32.92068,-97.12165,3564.95215,3.7443,15.96903,1.59709
15,32.92056,-97.08966,3571.2959,5.8693,16.53153,-0.54696
15,32.92044,-97.05767,3565.63965,7.3693,18.15653,-0.22059
15,32.92031,-97.02568,3557.7334,7.6818,18.59403,0.90606
15,32.92016,-96.99369,3554.2959,7.3068,18.09403,1.53876
15,32.92001,-96.9617,3547.20215,6.7443,17.71903,1.5638
15,32.91985,-96.92971,3537.76465,6.5568,17.78153,1.21967
15,32.9481,-97.63356,3591.38965,3.4943,28.34403,-0.6261
15,32.94814,-97.60156,3579.5459,5.0568,27.59403,-0.23547
15,32.94816,-97.56955,3585.5459,6.8693,28.53153,-0.08251
15,32.94818,-97.53755,3584.1084,9.6818,28.40653,0.4499
15,32.94819,-97.50555,3573.26465,13.1193,26.53153,0.44906
15,32.94818,-97.47355,3588.70215,14.9318,24.84403,0.51484
15,32.94817,-97.44154,3606.76465,13.8693,22.65653,1.23769
15,32.94815,-97.40954,3613.63965,12.6193,25.09403,1.93068
15,32.94812,-97.37754,3608.82715,11.6818,28.78153,-0.46071
15,32.94808,-97.34554,3608.9834,10.3693,31.46903,-0.73093
15,32.94803,-97.31353,3600.9834,10.0568,33.90653,0.25186
15,32.94797,-97.28153,3597.76465,9.3693,34.71903,1.08255
15,32.9479,-97.24953,3596.8584,8.2443,33.21903,2.15653
15,32.94782,-97.21753,3596.1084,9.1818,25.96903,4.44941
15,32.94774,-97.18553,3583.20215,10.3693,18.21903,6.46846
15,32.94764,-97.15352,3573.3584,9.9318,13.46903,4.92929
15,32.94753,-97.12152,3570.07715,8.8068,12.84403,1.36242
15,32.94742,-97.08952,3570.6084,7.9318,15.53153,0.49278
15,32.94729,-97.05752,3567.32715,7.1193,17.53153,1.31201
15,32.94716,-97.02552,3558.57715,6.4318,17.15653,1.70356
15,32.94702,-96.99352,3552.07715,6.4318,16.15653,1.81667
15,32.94686,-96.96151,3540.26465,6.8068,16.03153,1.54538
15,32.9467,-96.92951,3535.5459,7.2443,16.65653,0.85517
15,32.97496,-97.6336,3589.45215,5.5568,27.96903,-0.39952
15,32.97499,-97.60159,3594.01465,6.6818,27.46903,-0.03646
15,32.97502,-97.56958,3599.5459,7.5568,27.84403,0.02095
15,32.97504,-97.53756,3590.4834,9.4943,26.71903,0.11288
15,32.97504,-97.50555,3577.2334,12.4943,25.59403,0.24273
15,32.97504,-97.47354,3586.95215,14.3068,25.78153,-0.2851
15,32.97503,-97.44152,3597.70215,15.4318,25.96903,0.28118
15,32.975,-97.40951,3615.4209,16.0568,29.40653,-0.37551
15,32.97497,-97.3775,3606.38965,14.4318,32.09403,-1.41735
15,32.97493,-97.34548,3597.3584,10.8693,31.46903,0.66448
15,32.97488,-97.31347,3582.01465,7.9943,30.40653,1.20681
15,32.97482,-97.28146,3582.4834,8.4318,33.09403,0.02484
15,32.97476,-97.24944,3584.76465,11.1193,34.90653,0.34846
15,32.97468,-97.21743,3584.26465,14.6193,27.90653,2.04087
15,32.97459,-97.18542,3573.57715,16.3068,17.59403,3.44697
15,32.97449,-97.1534,3564.07715,15.3068,11.78153,2.90674
15,32.97439,-97.12139,3558.45215,12.9943,12.59403,1.56851
15,32.97427,-97.08938,3556.95215,10.4318,16.03153,1.14388
15,32.97415,-97.05736,3557.5459,7.8693,17.28153,1.40986
15,32.97402,-97.02535,3552.8584,5.9943,15.96903,1.67589
15,32.97387,-96.99334,3546.9834,5.6818,14.78153,1.84675
15,32.97372,-96.96133,3540.0459,6.9318,15.40653,1.62591
15,32.97356,-96.92931,3539.6709,8.4318,17.15653,1.04557
15,33.00182,-97.63365,3604.4834,6.7443,29.59403,-0.46496
15,33.00185,-97.60163,3601.0459,7.6818,29.59403,-0.52256
15,33.00188,-97.5696,3598.63965,8.0568,28.34403,-0.4768
15,33.00189,-97.53758,3590.82715,9.4318,26.34403,-0.13987
15,33.0019,-97.50555,3589.51465,11.6818,25.59403,-0.49616
15,33.0019,-97.47353,3599.1084,12.9318,25.53153,-0.94265
15,33.00188,-97.4415,3616.9834,15.8068,30.34403,1.4016
15,33.00186,-97.40948,3618.82715,17.9318,34.15653,-2.03929
15,33.00183,-97.37745,3610.51465,16.2443,35.28153,-1.68509
15,33.00179,-97.34543,3598.01465,12.6193,30.34403,0.61316
15,33.00174,-97.3134,3582.88965,8.1193,24.53153,0.53887
15,33.00168,-97.28138,3573.9209,7.2443,27.28153,-0.67294
15,33.00161,-97.24936,3583.1709,10.6818,31.03153,-0.54023
15,33.00153,-97.21733,3573.3584,14.5568,26.96903,0.10555
15,33.00145,-97.18531,3568.4209,16.4943,18.59403,0.29784
15,33.00135,-97.15328,3558.2959,16.6193,13.53153,-0.14048
15,33.00125,-97.12126,3555.57715,15.1193,15.53153,-0.01356
15,33.00113,-97.08923,3567.0459,12.0568,18.84403,0.84372
15,33.00101,-97.05721,3567.3584,8.8068,18.65653,1.26135
15,33.00087,-97.02519,3559.8584,6.3693,16.53153,1.17044
15,33.00073,-96.99316,3554.3584,5.2443,14.53153,0.95
15,33.00058,-96.96114,3542.2959,5.9943,15.90653,0.28694
15,33.00041,-96.92912,3545.9209,8.3693,19.15653,0.05199
15,33.02868,-97.6337,3605.82715,6.8693,31.21903,-0.90495
15,33.02871,-97.60166,3589.0459,7.6193,31.28153,-1.52611
15,33.02873,-97.56963,3582.4209,8.2443,29.71903,-1.18168
15,33.02875,-97.53759,3581.63965,9.4943,28.34403,-0.08235
15,33.02876,-97.50555,3603.82715,9.8068,26.03153,-1.20743
15,33.02875,-97.47352,3614.7959,9.0568,22.46903,-0.3203
15,33.02874,-97.44148,3620.4834,10.2443,31.59403,2.98785
15,33.02872,-97.40945,3607.82715,12.3068,36.28153,-0.49488
15,33.02869,-97.37741,3601.95215,12.7443,35.84403,-0.34097
15,33.02865,-97.34538,3590.7959,11.4318,28.34403,0.35885
15,33.0286,-97.31334,3581.01465,8.1818,21.71903,0.22411
15,33.02854,-97.2813,3573.2959,6.1193,22.90653,-0.6657
15,33.02847,-97.24927,3568.20215,7.4943,25.40653,-0.83209
15,33.02839,-97.21723,3566.6709,9.9943,23.53153,-0.88677
15,33.02831,-97.1852,3562.7334,11.0568,19.15653,-1.7779
15,33.02821,-97.15316,3568.70215,10.6818,17.09403,-1.8575
15,33.0281,-97.12113,3573.6084,9.6818,19.84403,-0.13269
15,33.02799,-97.08909,3576.7334,8.3693,22.03153,1.02547
15,33.02786,-97.05706,3567.88965,6.9943,20.65653,1.0861
15,33.02773,-97.02502,3563.88965,5.4318,18.46903,0.33428
15,33.02759,-96.99299,3555.38965,4.2443,16.03153,-0.31047
15,33.02743,-96.96095,3547.82715,3.6818,16.53153,-0.33678
15,33.02727,-96.92892,3552.63965,4.4318,20.65653,-1.07966
15,33.05553,-97.63374,3600.4834,5.9318,30.90653,-0.99039
15,33.05557,-97.6017,3587.8584,6.5568,31.28153,-0.08207
15,33.05559,-97.56965,3574.9209,7.3693,31.53153,0.54405
15,33.05561,-97.5376,3577.4209,8.4318,31.28153,0.7065
15,33.05562,-97.50556,3605.6709,7.9318,25.90653,-1.28689
15,33.05561,-97.47351,3628.88965,4.9943,18.53153,1.78245
15,33.0556,-97.44146,3611.6709,2.0568,27.71903,4.0373
15,33.05558,-97.40942,3609.63965,2.9318,33.84403,0.56708
15,33.05555,-97.37737,3602.20215,6.3693,32.84403,0.25565
15,33.05551,-97.34532,3593.9834,7.7443,26.46903,0.47466
15,33.05546,-97.31327,3584.3584,7.0568,21.96903,0.22467
15,33.0554,-97.28123,3569.82715,6.1193,22.21903,1.28185
15,33.05533,-97.24918,3570.0459,5.8068,23.03153,0.5675
15,33.05525,-97.21713,3572.9834,6.3068,22.59403,-0.7421
15,33.05516,-97.18509,3575.1709,6.6193,21.96903,-0.97378
15,33.05507,-97.15304,3585.45215,5.7443,20.21903,1.20295
15,33.05496,-97.121,3576.8584,3.9943,20.28153,3.3047
15,33.05485,-97.08895,3568.82715,3.3068,22.03153,2.06087
15,33.05472,-97.0569,3568.82715,3.8068,21.40653,1.01607
15,33.05459,-97.02486,3563.57715,3.8068,20.65653,-0.11416
15,33.05445,-96.99281,3553.2334,3.7443,19.78153,-0.72328
15,33.05429,-96.96076,3548.2959,2.9943,17.96903,1.25032
15,33.05413,-96.92872,3554.95215,0.9943,19.46903,1.52154
15,33.0824,-97.63379,3580.70215,4.8693,29.28153,1.60885
15,33.08243,-97.60173,3573.76465,5.7443,30.21903,3.29766
15,33.08245,-97.56967,3571.4209,6.1193,31.21903,2.7117
15,33.08247,-97.53762,3577.88965,7.1193,31.71903,1.56004
15,33.08248,-97.50556,3602.1709,7.9943,25.34403,-0.57979
15,33.08247,-97.4735,3627.0459,4.9318,17.15653,1.28812
15,33.08246,-97.44144,3622.51465,-0.5682,22.28153,5.75685
15,33.08244,-97.40938,3615.2959,-1.1307,28.59403,0.36328
15,33.08241,-97.37733,3606.9209,3.0568,27.96903,-0.5218
15,33.08237,-97.34527,3594.9834,5.1818,25.09403,0.0172
15,33.08232,-97.31321,3582.57715,5.7443,22.96903,-0.27112
15,33.08226,-97.28115,3575.0459,6.3068,22.90653,1.41556
15,33.08219,-97.24909,3584.6709,6.2443,23.34403,1.06809
15,33.08211,-97.21704,3585.2959,7.0568,24.46903,-0.7933
15,33.08203,-97.18498,3585.4209,9.0568,25.15653,-0.18752
15,33.08193,-97.15292,3582.57715,9.2443,20.53153,2.48397
15,33.08182,-97.12086,3570.32715,6.0568,17.40653,3.68329
15,33.08171,-97.08881,3567.45215,3.1193,19.71903,2.3053
15,33.08158,-97.05675,3564.07715,3.0568,21.03153,1.00601
15,33.08145,-97.02469,3558.3584,3.6193,22.09403,0.01723
15,33.08131,-96.99263,3554.6709,4.8068,23.46903,-0.61955
15,33.08115,-96.96058,3555.5459,6.3068,21.03153,0.96332
15,33.08099,-96.92852,3558.0459,5.3068,18.28153,3.42933
15,33.10926,-97.63384,3560.07715,4.2443,27.03153,3.75919
15,33.10929,-97.60177,3571.7334,6.3693,28.03153,3.52374
15,33.10932,-97.5697,3582.3584,6.4318,28.96903,2.50293
