latitude,longitude,gh[gpm]_lev1,gh[gpm]_lev2,gh[gpm]_lev3,gh[gpm]_lev4,gh[gpm]_lev5,gh[gpm]_lev6,gh[gpm]_lev7,gh[gpm]_lev8,gh[gpm]_lev9,gh[gpm]_lev10,gh[gpm]_lev11,gh[gpm]_lev12,gh[gpm]_lev13,gh[gpm]_lev14,gh[gpm]_lev15,gh[gpm]_lev16,gh[gpm]_lev17,gh[gpm]_lev18,gh[gpm]_lev19,gh[gpm]_lev20,gh[gpm]_lev21,gh[gpm]_lev22,gh[gpm]_lev23,gh[gpm]_lev24,gh[gpm]_lev25,gh[gpm]_lev26,gh[gpm]_lev27,gh[gpm]_lev28,gh[gpm]_lev29,gh[gpm]_lev30,gh[gpm]_lev31,gh[gpm]_lev32,gh[gpm]_lev33,gh[gpm]_lev34,gh[gpm]_lev35,gh[gpm]_lev36,gh[gpm]_lev37,gh[gpm]_lev38,gh[gpm]_lev39,gh[gpm]_lev40,gh[gpm]_lev41,gh[gpm]_lev42,gh[gpm]_lev43,gh[gpm]_lev44,gh[gpm]_lev45,gh[gpm]_lev46,gh[gpm]_lev47,gh[gpm]_lev48,gh[gpm]_lev49,gh[gpm]_lev50
32.921,-97.154,201.217,229.729,279.511,361.5,480.73,636.263,823.213,1035.885,1275.429,1548.78,1860.884,2214.273,2612.396,3060.409,3565.171,4133.261,4758.021,5407.179,6044.64,6656.918,7245.167,7810.753,8352.648,8870.283,9363.764,9832.393,10279.272,10708.516,11119.068,11519.718,11930.339,12362.024,12818.93,13307.598,13834.787,14410.127,15045.107,15755.412,16542.096,17356.934,18138.756,18888.527,19657.895,20477.811,21356.586,22308.648,23360.582,24545.758,25904.143,27529.836
32.921,-97.122,200.154,228.698,278.511,360.593,479.949,635.701,823.213,1036.823,1277.492,1551.874,1864.384,2217.242,2614.428,3061.565,3564.952,4130.448,4750.771,5394.21,6026.64,6635.824,7223.042,7789.284,8332.867,8852.721,9348.732,9819.986,10269.679,10701.797,11115.256,11518.624,11931.62,12364.837,12821.055,13306.004,13830.537,14405.408,15040.264,15751.756,16539.814,17355.09,18136.787,18886.34,19655.332,20475.186,21354.148,22305.648,23358.488,24546.82,25906.924,27531.648
32.921,-97.09,205.717,234.291,284.136,366.281,485.73,641.67,829.525,1043.51,1284.617,1559.405,1872.009,2225.086,2622.396,3069.128,3571.296,4133.948,4749.74,5388.679,6018.077,6625.48,7211.854,7777.878,8321.555,8841.627,9337.764,9809.299,10259.366,10692.172,11106.6,11511.249,11925.839,12360.837,12818.617,13302.535,13822.068,14393.564,15029.67,15743.693,16533.627,17350.027,18132.162,18881.309,19649.426,20468.529,21346.805,22297.586,23351.582,24542.414,25903.799,27528.898
32.92,-97.058,193.904,222.479,272.386,354.593,474.168,630.232,818.119,1032.198,1273.523,1548.687,1861.916,2215.992,2614.74,3062.596,3565.64,4129.198,4745.115,5383.835,6013.796,6622.324,7209.698,7775.909,8318.867,8837.752,9332.545,9802.611,10251.272,10682.859,11096.318,11500.249,11914.495,12349.649,12808.117,13292.941,13810.412,14380.252,15018.545,15734.912,16526.471,17344.371,18127.787,18876.84,19643.957,20462.061,21338.961,22288.742,23343.426,24535.039,25896.924,27523.18
32.92,-97.026,179.498,208.104,258.073,340.343,459.98,616.076,803.994,1018.042,1259.429,1534.812,1848.541,2203.461,2603.709,3053.284,3557.733,4122.948,4740.803,5380.929,6012.202,6622.418,7210.636,7776.409,8318.305,8835.721,9328.701,9796.736,10243.366,10672.953,11084.568,11486.874,11899.808,12333.931,12791.805,13276.41,13795.662,14369.096,15008.951,15725.318,16517.502,17336.746,18121.725,18871.09,19637.207,20454.248,21329.961,22279.148,23334.113,24525.133,25886.674,27514.117
32.92,-96.994,172.029,200.666,250.667,333.0,452.699,608.92,796.869,1011.01,1252.429,1527.874,1841.759,2196.992,2597.928,3048.69,3554.296,4120.636,4740.396,5382.242,6014.671,6625.699,7214.073,7779.815,8321.461,8838.221,9330.17,9796.955,10242.147,10670.109,11080.037,11480.718,11892.089,12324.681,12781.211,13265.973,13789.537,14366.877,15005.107,15719.1,16510.783,17330.652,18116.506,18865.902,19630.988,20446.436,21320.68,22269.867,23325.207,24515.195,25875.955,27503.805
32.92,-96.962,160.436,189.073,239.136,321.562,441.386,597.826,786.119,1000.667,1242.492,1518.155,1832.322,2187.836,2589.021,3040.503,3547.202,4114.917,4736.834,5381.773,6016.702,6629.043,7218.198,7784.409,8326.305,8843.002,9334.67,9801.018,10245.647,10672.922,11081.881,11481.374,11891.464,12322.962,12778.93,13264.848,13791.037,14368.689,15004.139,15716.037,16507.439,17327.652,18113.818,18863.309,19627.52,20440.936,21312.867,22261.961,23318.051,24507.508,25867.361,27494.898
32.92,-96.93,146.123,174.791,224.886,307.406,427.386,584.013,772.713,987.917,1230.273,1506.343,1820.978,2176.898,2578.303,3030.19,3537.765,4106.761,4730.803,5379.148,6017.202,6630.98,7220.573,7787.097,8329.148,8845.814,9337.389,9803.58,10248.054,10675.203,11083.975,11482.999,11892.308,12323.306,12779.336,13266.254,13792.881,14369.502,15003.67,15715.225,16507.189,17328.09,18114.693,18864.434,19628.52,20440.529,21310.211,22258.555,23315.457,24505.039,25864.299,27491.273
32.948,-97.634,258.748,287.198,336.792,418.562,537.418,692.451,878.65,1090.198,1327.867,1598.437,1906.759,2256.148,2650.584,3094.065,3591.39,4150.511,4767.084,5409.429,6041.077,6647.949,7231.417,7792.565,8330.148,8843.221,9331.795,9795.611,10238.304,10664.328,11072.537,11471.718,11881.589,12312.899,12770.055,13263.004,13800.193,14388.471,15036.17,15752.506,16539.189,17355.434,18140.85,18890.746,19654.645,20467.811,21341.461,22292.961,23346.145,24528.633,25885.861,27515.398
32.948,-97.602,238.436,266.885,316.573,398.406,517.418,672.67,859.275,1071.26,1309.429,1580.53,1889.509,2239.492,2634.896,3080.065,3579.546,4139.948,4756.021,5398.273,6031.233,6639.543,7224.386,7786.534,8324.742,8838.408,9327.545,9792.111,10235.804,10662.703,11071.6,11470.937,11880.308,12310.868,12767.367,13258.723,13793.537,14379.502,15025.764,15742.381,16529.439,17346.059,18131.131,18879.871,19643.27,20456.686,21331.18,22283.586,23336.488,24517.82,25874.299,27504.023
32.948,-97.57,244.029,272.479,322.167,404.031,523.074,678.482,865.338,1077.604,1315.992,1587.218,1896.134,2245.867,2641.209,3086.253,3585.546,4145.604,4760.24,5400.804,6032.858,6640.824,7224.979,7786.065,8323.148,8835.877,9324.357,9788.393,10231.804,10658.797,11068.35,11468.937,11879.62,12310.493,12766.086,13255.379,13788.318,14373.783,15020.576,15737.787,16524.971,17341.715,18126.225,18873.965,19636.832,20450.248,21325.555,22279.273,23332.863,24513.945,25869.58,27498.711
32.948,-97.538,235.779,264.26,313.979,395.937,515.199,671.013,858.494,1071.542,1310.742,1582.749,1892.447,2242.961,2638.959,3084.534,3584.108,4144.386,4759.896,5400.992,6033.265,6641.543,7225.448,7785.94,8322.336,8834.314,9322.014,9785.424,10228.21,10654.734,11063.943,11464.78,11876.776,12308.837,12764.867,13254.066,13787.193,14373.283,15020.295,15737.131,16523.658,17340.246,18124.818,18872.246,19634.426,20447.311,21323.148,22278.242,23333.238,24515.289,25870.643,27498.742
32.948,-97.506,216.748,245.26,295.042,377.156,496.699,652.795,840.525,1053.823,1293.367,1565.874,1876.478,2228.523,2626.115,3072.878,3573.265,4134.604,4752.709,5396.773,6030.921,6640.387,7225.136,7786.253,8322.992,8835.096,9323.107,9786.861,10229.835,10656.266,11065.35,11466.343,11878.901,12311.868,12768.898,13258.754,13792.193,14378.127,15023.826,15739.631,16525.596,17341.496,18125.537,18872.84,19635.738,20449.623,21325.961,22280.742,23335.645,24518.32,25873.799,27501.492
32.948,-97.474,240.936,269.448,319.261,401.343,520.761,676.513,863.619,1076.042,1314.585,1586.124,1895.884,2247.305,2644.084,3089.815,3588.702,4148.292,4765.24,5408.679,6041.671,6649.512,7232.886,7792.815,8328.617,8840.252,9328.139,9791.83,10234.804,10661.547,11071.537,11473.593,11886.526,12319.931,12777.586,13267.473,13800.256,14384.814,15028.482,15743.818,16531.002,17346.621,18127.537,18872.09,19636.645,20454.686,21333.711,22287.648,23339.957,24520.227,25874.736,27503.336
32.948,-97.442,271.029,299.479,349.136,430.968,550.011,705.295,891.807,1103.448,1340.929,1611.28,1919.728,2269.242,2664.084,3108.721,3606.765,4164.479,4778.803,5420.023,6051.296,6657.418,7239.104,7797.597,8332.523,8843.783,9331.545,9795.33,10238.741,10666.422,11077.631,11480.53,11893.745,12327.181,12784.805,13274.066,13805.443,14388.346,15030.357,15746.256,16536.221,17352.809,18130.068,18869.59,19633.52,20455.529,21339.055,22294.523,23345.488,24522.102,25874.236,27504.398
32.948,-97.41,266.279,294.729,344.386,426.218,545.324,700.763,887.713,1100.26,1339.117,1611.062,1921.166,2272.586,2669.178,3115.19,3613.64,4171.073,4784.803,5424.46,6053.858,6658.668,7239.542,7797.722,8332.742,8844.221,9332.107,9795.986,10239.585,10667.422,11078.631,11481.499,11895.058,12328.899,12786.336,13274.973,13805.35,14387.064,15028.139,15744.412,16536.439,17354.027,18130.193,18867.215,19628.613,20450.623,21336.43,22294.992,23347.863,24523.039,25873.361,27504.68
32.948,-97.378,249.842,278.291,328.011,409.937,529.199,685.138,873.182,1087.604,1328.898,1603.03,1914.666,2267.117,2664.209,3109.784,3608.827,4168.354,4783.896,5424.46,6054.077,6659.012,7240.011,7798.44,8333.742,8845.252,9333.076,9796.955,10240.397,10667.828,11078.256,11480.249,11893.276,12327.306,12785.023,13273.785,13803.85,14384.908,15025.576,15741.1,16532.533,17351.027,18129.35,18868.059,19628.113,20447.186,21331.586,22291.742,23346.957,24522.258,25872.361,27504.367
32.948,-97.346,246.904,275.354,325.042,406.937,526.136,681.951,869.744,1083.885,1324.96,1599.249,1911.259,2264.148,2661.678,3108.128,3608.983,4170.479,4786.615,5426.554,6056.015,6661.574,7243.386,7802.503,8338.18,8849.814,9337.639,9801.236,10243.96,10670.391,11079.6,11480.28,11892.308,12325.993,12784.43,13274.473,13805.162,14385.971,15026.607,15740.818,16530.033,17349.559,18131.381,18872.652,19632.676,20449.123,21331.242,22291.586,23348.02,24523.477,25874.205,27506.93
32.948,-97.314,240.967,269.448,319.136,401.062,520.23,675.888,863.275,1076.635,1316.898,1590.687,1902.541,2255.461,2653.303,3100.128,3600.983,4162.323,4778.146,5417.46,6046.358,6651.918,7234.448,7794.69,8331.586,8844.752,9334.045,9798.174,10240.679,10666.484,11074.943,11474.843,11886.214,12319.837,12779.211,13270.723,13802.006,14382.127,15022.17,15735.006,16522.127,17341.871,18125.568,18868.777,19629.613,20444.717,21325.367,22285.773,23342.957,24519.008,25870.549,27503.898
32.948,-97.282,236.029,264.541,314.261,396.25,515.511,671.263,858.557,1071.604,1311.398,1584.812,1896.541,2249.586,2647.803,3095.815,3597.765,4158.917,4774.553,5414.367,6044.015,6650.73,7234.636,7796.534,8335.211,8849.689,9339.326,9803.455,10246.116,10672.109,11080.631,11480.499,11891.651,12325.274,12785.055,13277.035,13808.1,14386.971,15025.701,15737.443,16523.627,17342.621,18126.443,18871.371,19633.738,20448.498,21327.961,22287.836,23345.145,24522.258,25874.58,27508.117
32.948,-97.25,232.842,261.354,311.136,393.125,512.418,668.138,855.307,1068.135,1307.773,1581.062,1892.791,2245.867,2644.084,3092.565,3596.858,4160.354,4776.896,5417.648,6048.39,6655.793,7240.104,7802.19,8340.742,8854.533,9343.482,9807.424,10250.21,10676.359,11085.1,11485.03,11895.995,12329.181,12788.367,13279.598,13809.787,14387.408,15024.764,15736.006,16522.564,17340.715,18123.975,18870.652,19635.082,20450.092,21328.305,22286.836,23343.52,24521.633,25874.768,27507.711
32.948,-97.218,232.123,260.604,310.354,392.343,511.636,667.263,854.244,1066.823,1306.304,1579.562,1891.322,2244.523,2642.865,3091.159,3596.108,4163.729,4784.865,5426.804,6056.702,6662.98,7246.479,7807.69,8345.117,8857.908,9346.264,9809.955,10252.647,10678.828,11087.631,11487.687,11898.558,12331.337,12789.867,13279.816,13808.943,14386.158,15022.826,15734.037,16521.127,17338.371,18121.162,18869.621,19636.02,20451.623,21328.648,22285.273,23340.645,24519.914,25874.111,27505.305
32.948,-97.186,221.123,249.604,299.354,381.343,500.574,656.17,843.088,1055.635,1295.054,1568.312,1880.041,2233.086,2631.178,3079.096,3583.202,4150.542,4774.928,5422.992,6057.765,6666.168,7250.386,7812.409,8351.055,8865.189,9354.576,9818.83,10261.741,10687.984,11096.662,11496.53,11907.151,12339.431,12797.055,13285.691,13813.568,14390.377,15026.982,15738.193,16525.189,17341.34,18123.85,18873.809,19641.988,20458.436,21334.742,22289.211,23342.832,24523.852,25879.643,27508.242
32.948,-97.154,212.561,241.073,290.886,372.906,492.199,647.826,834.963,1047.948,1287.898,1561.593,1873.572,2226.305,2623.646,3070.721,3573.358,4138.042,4759.49,5406.492,6043.233,6655.355,7243.667,7809.409,8351.367,8868.689,9361.045,9827.705,10272.304,10699.453,11108.475,11508.155,11918.401,12349.962,12805.992,13292.941,13819.443,14395.408,15031.982,15743.193,16530.002,17345.34,18127.162,18877.746,19647.207,20464.811,21341.492,22294.211,23346.426,24530.102,25887.924,27514.086
32.948,-97.122,205.061,233.635,283.511,365.656,485.074,640.951,828.619,1042.417,1283.273,1557.874,1870.478,2223.43,2620.928,3068.128,3570.077,4132.511,4749.99,5392.617,6026.608,6638.418,7227.948,7795.503,8339.398,8858.689,9353.014,9821.611,10267.991,10696.578,11106.693,11507.093,11917.651,12349.118,12804.18,13289.035,13813.662,14389.096,15026.045,15738.068,16525.533,17340.684,18121.506,18871.465,19641.395,20460.186,21337.898,22289.617,23341.707,24528.727,25888.643,27513.367
32.947,-97.09,198.904,227.479,277.417,359.625,479.168,635.232,823.244,1037.448,1278.71,1553.78,1866.978,2220.867,2619.209,3067.284,3570.608,4133.792,4749.584,5388.617,6020.077,6631.168,7220.417,7787.284,8330.398,8848.971,9342.732,9811.018,10257.366,10686.172,11096.631,11497.468,11908.495,12340.399,12795.773,13279.723,13802.693,14377.721,15015.482,15728.975,16517.877,17333.621,18113.725,18862.184,19631.551,20451.029,21329.43,22280.492,23333.613,24524.008,25885.518,27510.055
32.947,-97.058,189.404,218.01,267.979,350.25,469.886,626.138,814.307,1028.667,1270.054,1545.374,1858.978,2213.617,2613.021,3062.253,3567.327,4132.729,4749.49,5388.148,6019.577,6630.949,7219.761,7785.722,8327.555,8844.752,9337.107,9804.174,10249.522,10677.547,11087.412,11487.874,11898.808,12330.931,12786.867,13271.098,13793.787,14369.189,15007.576,15722.193,16512.783,17329.684,18109.975,18857.027,19624.832,20444.029,21322.148,22272.336,23326.707,24519.414,25881.643,27506.961
32.947,-97.026,175.686,204.291,254.292,336.625,456.386,612.67,800.807,1015.104,1256.46,1531.812,1845.822,2201.242,2601.865,3052.378,3558.577,4125.604,4744.896,5385.898,6018.733,6631.043,7220.198,7786.222,8327.992,8844.752,9336.545,9803.018,10247.741,10675.141,11084.35,11484.218,11894.745,12326.587,12782.461,13267.066,13790.85,14366.971,15004.514,15719.1,16510.877,17329.121,18110.662,18856.965,19622.52,20440.342,21317.211,22266.18,23321.301,24514.664,25876.861,27503.211
32.947,-96.994,168.811,197.448,247.479,329.875,449.636,605.888,793.9,1007.979,1249.148,1524.249,1838.197,2193.617,2594.521,3045.596,3552.077,4119.667,4740.896,5384.46,6018.546,6631.043,7220.198,7786.315,8328.242,8844.877,9336.389,9802.58,10247.054,10674.172,11082.975,11482.312,11892.245,12323.587,12779.148,13264.223,13789.256,14365.502,15001.514,15715.225,16507.439,17327.09,18110.537,18857.121,19620.645,20436.186,21310.93,22258.742,23313.895,24506.414,25868.111,27495.086
32.947,-96.962,153.842,182.51,232.604,315.062,434.949,591.357,779.525,993.854,1235.304,1510.593,1824.666,2180.211,2581.303,3032.784,3540.265,4109.292,4732.646,5379.429,6016.202,6629.637,7218.948,7785.284,8327.461,8844.252,9335.826,9802.018,10246.46,10673.547,11082.318,11481.374,11890.745,12321.649,12777.273,13263.191,13789.225,14365.752,15001.014,15713.756,16505.846,17326.746,18112.381,18860.371,19623.082,20436.248,21308.336,22255.398,23310.426,24501.414,25862.143,27489.117
32.947,-96.93,147.186,175.885,225.979,308.531,428.48,584.982,773.494,988.323,1230.273,1505.905,1820.134,2175.836,2576.74,3027.878,3535.546,4105.167,4729.709,5378.742,6017.421,6631.168,7220.229,7786.409,8328.398,8844.971,9336.389,9802.393,10246.71,10673.766,11082.537,11481.53,11890.526,12321.056,12776.992,13263.879,13790.787,14367.877,15003.17,15715.193,16507.002,17328.902,18116.412,18866.184,19629.488,20441.373,21311.055,22257.617,23313.02,24502.758,25862.299,27488.93
32.975,-97.634,256.186,284.635,334.261,416.062,534.98,690.045,876.244,1087.698,1325.273,1595.749,1903.978,2253.055,2647.521,3091.69,3589.452,4148.292,4764.209,5405.804,6037.046,6643.855,7227.354,7788.44,8325.836,8838.877,9327.545,9791.486,10234.335,10660.578,11069.068,11468.312,11877.87,12308.524,12764.555,13256.16,13792.787,14380.721,15029.076,15747.1,16534.627,17350.715,18135.068,18884.402,19649.895,20465.717,21340.93,22291.711,23341.738,24519.977,25874.143,27503.398
32.975,-97.602,257.748,286.198,335.854,417.687,536.668,691.826,878.275,1090.104,1328.085,1598.968,1907.634,2257.055,2651.678,3096.003,3594.015,4152.417,4766.459,5406.242,6036.796,6643.293,7226.261,7786.534,8323.242,8835.908,9324.389,9788.33,10231.491,10658.328,11067.662,11467.593,11877.183,12306.899,12762.18,13252.91,13787.662,14373.377,15020.92,15739.35,16527.002,17343.434,18127.787,18876.309,19640.988,20456.811,21332.773,22284.242,23334.207,24512.07,25865.924,27495.211
32.975,-97.57,261.373,289.823,339.511,421.375,540.449,695.826,882.588,1094.854,1333.335,1604.749,1913.884,2263.492,2657.928,3101.784,3599.546,4157.667,4770.74,5409.304,6039.233,6645.324,7227.573,7786.972,8322.711,8834.346,9321.732,9784.799,10227.21,10653.422,11062.506,11463.249,11874.808,12305.743,12761.273,13251.629,13785.443,14370.846,15018.826,15737.381,16524.971,17341.746,18125.818,18873.746,19637.863,20453.217,21329.273,22281.117,23331.676,24510.664,25865.049,27493.617
32.975,-97.538,239.717,268.229,318.011,400.062,519.449,675.388,863.088,1076.542,1316.398,1589.28,1900.009,2251.367,2647.115,3091.753,3590.483,4149.948,4764.553,5404.335,6035.483,6642.762,7225.479,7785.065,8320.711,8831.939,9318.951,9781.674,10223.804,10649.609,11058.1,11458.655,11871.37,12304.056,12760.742,13251.629,13785.662,14371.471,15019.107,15736.818,16523.783,17340.434,18124.631,18872.652,19636.363,20451.092,21327.086,22279.18,23330.363,24511.102,25866.861,27494.492
32.975,-97.506,217.717,246.26,296.136,378.343,497.98,654.295,842.4,1056.198,1296.335,1569.593,1881.009,2233.742,2631.209,3077.409,3577.233,4137.698,4754.053,5395.523,6027.983,6636.668,7220.729,7781.378,8317.805,8829.658,9317.326,9780.705,10223.21,10649.203,11058.037,11459.093,11872.214,12305.774,12763.898,13256.098,13790.912,14376.721,15022.857,15739.881,16526.439,17341.465,18125.162,18873.434,19637.613,20453.186,21330.086,22282.055,23332.457,24513.383,25870.018,27497.148
32.975,-97.474,237.811,266.323,316.104,398.187,517.636,673.451,860.682,1073.198,1311.835,1583.562,1893.572,2245.148,2642.053,3087.878,3586.952,4146.636,4762.646,5403.71,6034.64,6641.762,7225.292,7785.878,8322.523,8834.814,9323.139,9787.111,10230.304,10657.422,11068.006,11470.749,11884.683,12319.306,12779.023,13271.973,13806.537,14391.033,15034.451,15750.818,16538.564,17353.215,18134.318,18879.215,19642.832,20460.967,21341.148,22294.461,23343.957,24522.695,25877.768,27505.18
32.975,-97.442,256.936,285.385,335.073,416.906,535.949,691.201,877.744,1089.51,1327.46,1598.593,1907.916,2258.273,2653.74,3099.096,3597.702,4155.542,4769.209,5408.429,6037.89,6643.637,7225.979,7785.784,8322.273,8834.971,9323.92,9788.83,10233.491,10662.484,11074.881,11478.874,11893.526,12329.274,12789.836,13281.879,13813.975,14395.314,15035.701,15751.068,16541.064,17359.34,18139.35,18878.621,19639.082,20458.529,21342.367,22298.805,23349.832,24526.945,25879.08,27507.148
32.975,-97.41,267.967,296.385,346.011,427.812,546.761,702.107,889.057,1101.885,1341.492,1614.593,1925.697,2277.492,2673.896,3118.534,3615.421,4172.011,4784.271,5420.992,6047.39,6650.574,7230.979,7789.534,8325.43,8837.783,9326.576,9791.611,10236.616,10666.047,11078.912,11483.468,11898.839,12335.181,12795.336,13285.348,13814.318,14392.689,15031.764,15747.037,16539.283,17361.902,18143.162,18879.715,19637.145,20455.654,21340.492,22299.773,23354.426,24532.383,25882.83,27511.617
32.975,-97.377,247.686,276.135,325.792,407.656,526.855,682.763,870.932,1085.823,1327.71,1602.562,1914.822,2267.461,2664.24,3108.721,3606.39,4164.948,4779.834,5419.492,6047.858,6651.73,7232.011,7790.378,8326.148,8838.471,9327.357,9792.455,10237.272,10666.172,11078.225,11481.999,11897.089,12333.524,12792.961,13281.16,13808.381,14386.189,15026.607,15742.6,16535.189,17358.027,18139.912,18878.684,19636.926,20453.936,21336.711,22296.086,23353.051,24532.164,25882.611,27512.211
32.975,-97.345,230.092,258.541,308.229,390.093,509.293,665.138,853.182,1067.979,1310.054,1585.343,1898.166,2251.523,2649.24,3095.909,3597.358,4160.198,4778.334,5419.96,6050.108,6655.699,7237.542,7796.972,8333.055,8845.377,9333.982,9798.299,10241.804,10669.172,11079.537,11481.499,11894.933,12330.181,12789.023,13276.973,13804.568,14384.096,15027.045,15743.131,16532.814,17353.34,18136.475,18879.121,19639.582,20455.654,21335.805,22293.773,23350.801,24529.258,25880.018,27510.867
32.975,-97.313,215.123,243.573,293.292,375.187,494.386,650.17,837.963,1052.26,1293.898,1569.03,1881.884,2235.242,2632.803,3079.596,3582.015,4146.823,4767.49,5411.773,6044.327,6652.012,7235.948,7797.222,8334.711,8849.002,9340.92,9807.955,10251.647,10677.703,11086.443,11486.749,11898.495,12332.462,12791.023,13279.848,13809.162,14390.533,15034.639,15749.85,16535.814,17353.965,18138.35,18883.34,19645.27,20460.717,21339.492,22297.117,23354.207,24531.57,25882.486,27514.648
